"type","name","1-1-3","2-1","2-2","2-4","2-5","3-5","5-1","5-2","5-4","5-5","8-1-1","8-2","8-2-1","8-3","8-3-1","10-2-2","11-1","12-1","12-1-1","12-2","12-3"
1,"LE3K14",-0.102945,0.130471,-0.0480753,0.246874,0.208089,-0.141405,-0.747613,0.0467101,0.00808531,-0.0604789,0.388559,0.0862858,0.052828,-0.033598,0.0525983,0.0499805,-0.117299,0.0845471,0.015454,-0.0476108,-0.29995700000000000000
1,"LE5H17",-0.0401696,-0.27343,-0.0367117,0.0249641,-0.316097,-0.081479,-0.202969,-0.0680628,-0.535701,-0.0323482,-0.0671306,-0.247178,-0.105664,-0.236087,-0.191602,0.00477533,0.0724978,-0.125069,-0.215155,-0.387524,-0.30763600000000000000
1,"LE24D18",-0.131899,0.279766,0.204584,0.143407,0.312635,-0.23036,-0.13419,0.043607,-0.162738,0.0565482,0.0178684,0.0130924,0.24954,-0.0654931,-0.119621,-0.023757,-0.0996479,0.221104,-0.254817,0.504855,-0.42540100000000000000
1,"LE32P07",0.0336452,-0.369831,-0.130398,-0.166165,-0.163235,-0.0136051,-0.142801,0.149966,-0.344774,-0.327746,0.0641479,0.0480809,0.383258,0.061591,0.418556,0.117457,-0.214547,0.259828,0.171748,-0.0352115,0.17637700000000000000
1,"LE17C23",-0.0086306,-0.0228924,0.137508,-0.13272,-0.0956648,0.0568089,-0.0188885,0.208781,-0.134295,-0.514564,0.519774,0.206235,0.273641,-0.0782879,0.406176,0.087215,0.0084741,0.220708,-0.0586125,0.0534263,-0.04874540000000000000
1,"LE8I09",0.548089,0.312575,-0.0711998,0.16661,-0.0150424,-0.0275518,0.44736,0.319108,-0.0371655,0.112842,0.156374,-0.0329708,0.277755,0.162359,0.100779,0.0201672,0.170063,-0.107219,0.147949,0.147338,0.16846200000000000000
1,"LE23M11",-0.0857267,-0.000342548,0.644992,0.00838557,0.00910264,-0.184658,0.53469,-0.0648001,0.135034,-0.0243326,-0.0270601,0.0134857,0.0568506,0.077011,0.00905317,-0.0628211,-0.102164,-0.289802,-0.0679271,-0.346679,0.01169180000000000000
1,"LE4H11",-0.250904,0.0970408,0.17844,0.198767,0.479791,-0.0164407,0.0189564,0.0419015,0.539509,0.0617627,0.235684,-0.0398023,0.142274,0.000516187,0.0527581,0.0829329,0.453087,-0.133549,-0.0125803,0.108201,-0.08239410000000000000
1,"LE21F06",-0.0424517,-0.0593088,-0.149894,-0.183652,-0.100727,-0.0508726,0.274244,0.0418986,0.433524,-0.196938,0.084928,-0.0355298,-0.120893,0.598734,-0.00367412,-0.00932056,0.220196,-0.254557,0.101606,0.30013,-0.16338900000000000000
1,"LE9D23",-0.244326,-0.0420437,0.114554,0.0942129,0.109703,-0.245772,-0.482944,0.0457029,-0.15613,-0.186068,-0.0399149,0.0480129,-0.123083,0.586769,-0.0265867,-0.155434,-0.20434,-0.135155,0.224377,0.140471,-0.17739100000000000000
1,"LE28D16",-0.1505,-0.0744738,-0.194582,0.0889443,-0.184253,-0.229525,0.0117538,-0.0759117,0.21248,0.0637477,0.021572,-0.014989,-0.152718,0.403172,-0.0257797,-0.35347,-0.245768,-0.455806,0.312189,0.0398591,-0.32389700000000000000
1,"LE4E24",-0.0956419,-0.259198,-0.0241078,-0.075189,0.186716,0.525147,0.228747,0.0128629,0.0663954,0.375902,0.289182,0.143887,-0.0505822,0.0597613,0.105919,0.126962,0.223686,-0.227702,-0.0812113,0.0981288,0.39074800000000000000
1,"LE3K19",0.073581,-0.302577,-0.113502,-0.0257515,0.00440418,-0.319511,-0.186058,-0.125445,0.0276867,-0.0608215,-0.00862293,0.0841905,0.0610969,0.0749913,-0.0183263,-0.0662258,0.00409173,0.0284389,-0.154353,0.0341695,0.82795000000000000000
1,"LE22J09",-0.0292846,0.200309,-0.231788,0.286913,0.240582,-0.0238021,0.0595989,-0.218352,0.0246133,-0.205005,-0.330329,0.0538722,0.0535562,-0.121023,-0.0844468,0.077254,0.0380353,0.201223,-0.488492,-0.0765324,-0.49154100000000000000
1,"LE11M05",-0.0566848,-0.0879538,-0.0314458,-0.0457352,-0.172904,0.299413,0.218299,0.155449,0.51466,0.587417,0.176093,-0.10541,-0.105898,-0.104306,-0.0362573,0.00687011,-0.0150327,-0.336249,-0.00922569,-0.027775,-0.07037540000000000000
1,"LE11N05",-0.0235766,-0.0706041,-0.110332,0.0114131,0.0719648,0.203335,0.0285277,0.106513,0.144027,0.152487,-0.0715877,0.283635,0.500434,-0.115087,-0.0654902,0.151433,-0.059217,-0.0226338,-0.524751,-0.145787,0.44985300000000000000
1,"LE20A24",0.0264715,-0.00723316,0.12376,-0.279294,0.0705493,0.204521,-0.215228,-0.259299,0.181273,0.0414019,0.308481,-0.220547,-0.118383,0.113295,0.296927,-0.00294807,0.554863,0.149087,-0.23948,0.0505299,-0.24931200000000000000
1,"LE8M13",-0.4225,-0.141546,-0.134238,0.124673,0.0602937,0.0589755,0.0970798,-0.135806,0.161224,0.0935517,0.108065,0.0925858,-0.0346467,0.010217,0.115202,0.168127,0.560947,0.012712,0.219175,0.0876436,-0.51432800000000000000
1,"LE4E17",-0.160571,-0.0301868,-0.0776583,-0.0653408,-0.11907,0.406868,-0.0574204,0.273982,0.25413,-0.0503963,0.447862,-0.0510549,0.00430575,-0.319239,-0.40436,-0.277469,0.205912,-0.0555097,-0.0427878,0.19506,-0.08261870000000000000
1,"LE28L22",0.0792399,-0.168596,0.147579,-0.287408,-0.422482,-0.193567,-0.110471,-0.161913,-0.169213,0.0888497,-0.408402,0.0248335,-0.00135051,0.0422775,-0.289188,0.0763817,-0.102929,-0.528362,-0.125473,-0.0569212,-0.05099870000000000000
1,"LE20L06",-0.0265416,-0.0835254,0.117208,0.298121,0.0619602,-0.0544823,-0.166689,0.0192265,0.0883201,-0.334963,0.208804,-0.0976477,0.386563,0.229115,-0.273905,-0.0313516,0.0341226,-0.314107,-0.510013,0.17037,-0.12128200000000000000
1,"LE11K04",0.0228394,-0.597465,0.0105295,-0.117877,-0.0494826,-0.217655,-0.106443,-0.0703104,-0.299666,-0.29982,0.139802,0.195174,0.14447,0.031442,0.298296,0.144747,-0.286809,0.210645,0.0192924,-0.0765464,0.24582100000000000000
1,"LE21H20",-0.197248,-0.499627,0.0892473,-0.40928,-0.387956,-0.177816,-0.0247763,-0.170059,-0.0653411,-0.13816,-0.0773212,0.232628,0.116348,0.0565412,-0.0729986,-0.192834,-0.056809,-0.00591138,-0.317824,-0.124243,-0.24883500000000000000
1,"LE30G17",-0.205083,0.0573119,0.0695477,0.17343,0.189584,-0.119844,-0.687878,-0.222331,0.0777552,-0.25544,0.163622,0.0878875,0.262711,-0.0427568,0.150523,-0.00538371,0.00184035,-0.29722,-0.0155555,0.099498,-0.22140700000000000000
1,"LE7E04",0.0253855,-0.118665,-0.138118,0.00294414,-0.206728,0.669735,0.0897518,0.136245,0.0322109,-0.0571488,0.0867046,-0.130265,0.248457,-0.143739,-0.0302061,0.301363,0.343486,0.0466453,-0.107465,-0.258879,-0.21598500000000000000
1,"LE8P16",-0.000753086,0.54546,0.111749,0.164305,0.138009,-0.0721019,0.0986332,-0.120204,0.563958,0.16956,0.20848,-0.124948,-0.212708,0.0979518,0.0362735,0.0423722,0.0163354,0.119861,-0.131305,0.237682,-0.24974600000000000000
1,"LE32B04",-0.526493,0.0828378,-0.0430674,0.112046,0.1419,0.206765,0.095774,0.0490436,0.0618049,0.277507,-0.116183,-0.00689988,-0.0677755,-0.0895043,-0.379659,0.0553814,0.0153968,-0.314325,-0.249711,0.269882,-0.37235900000000000000
1,"LE17E06",-0.0708924,0.127049,0.139924,0.199622,0.149188,-0.0514108,0.0284694,-0.203016,-0.133188,0.263332,-0.0796066,0.504599,-0.129565,-0.0352407,-0.0594273,-0.281094,-0.232304,0.343092,0.0545285,0.0110315,-0.47863600000000000000
1,"LE30O03",-0.601277,0.0933099,0.332034,-0.223803,-0.31979,0.177939,0.0164155,0.0945579,-0.0915031,-0.115711,-0.0555264,0.122946,0.0876639,0.116779,-0.106055,-0.0471154,0.0532044,-0.486648,-0.0683671,-0.0562743,0.06353800000000000000
1,"LE32E14",0.544888,0.0849041,0.130784,-0.0236599,0.226339,0.497262,-0.00843012,-0.0448161,-0.00898042,0.0421375,0.0337812,-0.0564538,-0.110495,0.0539676,0.031026,-0.000869294,0.419263,-0.199031,0.184128,0.00227656,0.32568900000000000000
1,"LE14H01",-0.10352,0.670968,0.109915,-0.119239,0.116462,-0.28682,0.00960154,0.0145451,-0.0457064,-0.236241,0.103681,0.288669,0.324771,-0.0802787,-0.013765,0.105354,0.153473,0.0915453,-0.132063,-0.0321622,0.30175400000000000000
1,"LE9F17",-0.0635692,0.402828,-0.380772,0.120965,0.209716,0.0300292,0.22071,-0.0630618,0.245266,-0.218531,-0.0857482,0.329468,-0.135679,-0.171584,-0.325926,-0.0231912,-0.102597,0.384735,-0.146044,-0.0731764,0.11330100000000000000
1,"LE12L22",-0.274818,-0.107152,-0.0350689,0.000574479,-0.697117,0.0557915,0.249034,-0.146597,-0.228818,-0.0396543,0.0145995,0.0816426,0.0408509,-0.179681,-0.215889,0.0499781,-0.297379,-0.260961,-0.00368744,-0.120651,-0.15555000000000000000
1,"LE13J21",-0.0757381,-0.129947,0.633133,0.107174,0.147845,0.106755,-0.227776,-0.282335,-0.00365823,-0.271862,-0.00501206,0.227467,0.115287,-0.204871,-0.212391,0.0985307,0.154691,-0.025098,-0.0664842,0.0111316,-0.36784700000000000000
1,"LE28H16",-0.0801921,0.0740927,0.000474893,-0.0737923,-0.094599,-0.019476,0.742704,0.461624,-0.0182389,-0.0169363,0.0396884,0.064534,0.045092,0.0102247,0.0128059,-0.040295,-0.244976,-0.0610632,0.334004,-0.0722568,0.13339200000000000000
1,"LE9C16",0.63468,-0.0983741,0.116269,0.0264136,0.117765,-0.192705,-0.317171,0.0947343,-0.0232036,-0.124298,0.182933,0.173012,0.400154,-0.165883,0.112726,0.0323166,0.199918,0.0978869,0.0127133,0.00451349,-0.28671000000000000000
1,"LE8N21",0.256143,-0.528881,-0.199741,-0.0844925,0.0805566,0.213426,0.226547,0.0328863,0.0917536,-0.242475,0.0404741,0.114604,0.10996,0.0453927,0.369127,0.154277,-0.0871084,0.110125,0.00087942,0.411757,-0.24029600000000000000
1,"LE12I02",-0.146073,-0.115776,0.178587,0.395014,0.198683,-0.110661,-0.446748,-0.000535108,0.0527551,-0.20194,-0.120733,0.0021971,0.00976406,-0.014475,0.0274797,-0.0936075,0.141536,0.106795,0.280873,0.35305,-0.47232000000000000000
1,"LE10L20",-0.526602,-0.0748045,-0.0813502,0.158511,-0.401384,-0.203209,0.0749542,-0.149675,-0.102596,-0.120554,0.0114709,-0.0733113,-0.0727346,0.223697,-0.0448008,-0.0618776,-0.16665,-0.00705735,0.0702204,0.101678,-0.56577700000000000000
1,"LE16J03",-0.0482502,-0.273824,0.0483844,-0.627838,-0.535687,-0.167822,-0.0536647,-0.0960742,-0.0610238,-0.0623198,-0.0920762,-0.0226629,0.216475,0.0571489,-0.0289553,-0.161419,-0.0106081,-0.0852364,0.309036,-0.0226756,0.04381180000000000000
1,"LE12K02",0.0408663,-0.00217087,-0.221192,0.219545,-0.109674,0.511773,0.378026,0.369064,0.251209,-0.215656,0.323975,-0.0391606,-0.0165621,0.0724209,0.0850231,0.136329,-0.066089,-0.153919,-0.201989,0.17838,0.00543025000000000000
1,"LE4O02",-0.286795,-0.377584,-0.122045,0.0396873,-0.234202,0.486973,-0.119681,-0.0704306,0.349336,-0.059375,0.0950448,0.00965208,-0.13507,0.320603,0.0167587,-0.140745,-0.0372507,-0.0444037,0.386862,-0.00453391,0.13631400000000000000
1,"LE2O13",-0.00675253,0.0529102,0.0537525,0.289916,-0.0568028,0.166828,-0.0361384,0.250643,0.0708675,0.128339,0.0968112,-0.0711131,-0.0883958,0.00926264,-0.0133758,0.0874568,0.233223,-0.0690647,0.005424,-0.59789,-0.58882400000000000000
1,"LE11C04",-0.215053,-0.0211288,0.192595,0.381892,-0.009734,0.116936,0.425696,0.0904621,0.506886,-0.0699572,0.144027,0.0785696,0.313308,0.0964652,-0.294174,0.0674474,-0.0554388,-0.0384805,-0.00177248,0.267141,0.06308820000000000000
1,"LE5B01",-0.46984,-0.00599335,0.746138,0.16417,0.0308005,0.108649,-0.00232212,-0.195254,0.0813763,0.0368328,0.10029,0.0277589,0.0956756,-0.0217212,0.16055,0.15875,-0.119386,-0.129303,-0.10692,0.0681877,-0.13488500000000000000
1,"LE3H24",-0.14355,0.467157,0.0702175,0.187635,0.126729,-0.225869,0.12653,-0.640423,0.0637147,0.171951,0.188451,-0.126876,-0.0856493,-0.0757715,-0.0562074,0.00851315,0.219027,0.0760967,-0.126318,-0.199831,-0.12880900000000000000
1,"LE19N04",0.0878892,0.245447,-0.0308794,0.102319,0.155469,-0.0229867,-0.259811,0.0071,0.150804,0.0414305,0.00892972,0.189902,0.419662,-0.262955,-0.0832586,0.0211351,0.0985964,0.19047,0.556057,0.102373,-0.38657100000000000000
1,"LE15B13",-0.0887436,-0.223922,-0.0955601,-0.279307,-0.257609,-0.0383668,-0.131302,-0.350355,-0.0547072,-0.155743,-0.119307,-0.292614,-0.45111,-0.254228,-0.241479,-0.14323,-0.0252387,-0.350903,-0.120223,-0.110049,-0.15038800000000000000
1,"LE32C02",0.025661,-0.142297,-0.0837444,0.265099,-0.0743884,-0.0345862,0.195365,0.231735,0.227241,0.0897767,0.191208,0.03701,0.298155,0.468681,0.240956,0.0795082,0.118371,0.135321,0.0664788,0.504022,0.20458600000000000000
1,"LE1N20",-0.404544,-0.196099,0.277142,-0.150737,-0.172504,-0.293399,-0.00807155,-0.360572,-0.12046,0.00342597,-0.161528,0.0640258,-0.0218593,0.0840756,-0.161351,-0.190178,0.0342589,-0.210909,-0.101393,-0.246627,-0.47033900000000000000
1,"LE2H14",-0.15704,0.0592757,0.458685,0.0259561,-0.14712,-0.0395414,-0.202143,0.491409,-0.0267604,0.0578918,-0.147801,-0.102222,-0.109156,-0.149191,-0.218048,-0.253976,-0.00786356,0.0988053,-0.0166097,0.123714,-0.49721000000000000000
1,"LE5A15",0.0280335,0.0404273,-0.129546,0.114648,0.257114,0.0866713,-0.170001,-0.325977,0.64003,0.0735628,0.261557,-0.0855605,0.00814694,0.154379,-0.151503,0.0641045,0.00635577,0.0915449,0.366557,-0.0595767,0.26607200000000000000
1,"LE14O02",-0.0518525,0.0629722,-0.0370757,-0.148825,-0.14587,-0.0650592,-0.275269,-0.00261402,-0.148551,0.0693104,-0.0400189,-0.329559,0.248891,-0.326386,0.11295,-0.15816,0.671815,-0.0787569,-0.111917,-0.0664647,-0.22521400000000000000
1,"LE20J02",0.070933,0.00293355,-0.187325,-0.0839084,0.0564201,0.135102,0.159579,-0.449123,0.124206,-0.0652462,0.016969,-0.137738,0.00552332,-0.0222938,-0.00497659,0.0639298,-0.0878687,-0.127057,0.161556,-0.0488298,-0.77992500000000000000
1,"LE30J24",-0.541269,-0.0743519,0.314124,0.0563927,0.394452,0.0033134,0.17112,-0.252895,-0.0742947,-0.115218,-0.118212,-0.178519,0.127012,-0.147221,-0.0154025,0.0531206,0.0643359,0.158123,-0.0273899,-0.111067,-0.45063600000000000000
1,"LE25I02",-0.157989,-0.00466456,-0.171948,0.372731,0.128536,-0.237816,-0.463548,-0.29766,0.134879,-0.246278,-0.0794151,0.132726,0.0104312,0.136492,0.223009,-0.0301747,-0.0385068,0.0520141,-0.0118211,-0.217824,-0.45391800000000000000
1,"LE32F20",-0.157775,0.00341613,-0.0224267,0.709545,0.41944,0.00726993,-0.328187,-0.0592419,0.122525,0.101983,-0.0287249,0.0516941,0.118795,-0.0341304,0.124186,-0.191668,0.189724,-0.0953362,-0.070656,-0.0916333,-0.17064800000000000000
1,"LE32L02",-0.0755004,0.232522,0.00857272,0.0672633,-0.172018,0.0771572,0.189608,-0.0530967,0.250066,0.0935644,-0.0856141,0.322705,0.241032,0.455154,0.0565486,0.0268598,-0.170791,-0.0655481,0.406295,0.448006,0.10066500000000000000
1,"LE31B09",-0.163569,-0.487558,-0.00943282,-0.160132,-0.592363,-0.114849,-0.0670317,0.0258319,0.122524,0.392336,0.0654056,-0.0540692,-0.0325949,-0.103676,-0.0207729,-0.0144231,-0.0601823,-0.146606,-0.114476,-0.115476,-0.31687500000000000000
1,"LE6B03",-0.0243616,-0.36293,-0.152925,-0.237299,0.177682,0.25357,-0.155985,0.259979,0.174095,-0.0558738,0.0972505,-0.0335252,0.0754142,-0.180515,0.0931002,-0.201645,0.200609,0.0094436,0.4816,0.439906,0.05291850000000000000
1,"LE19A20",0.249493,-0.0436381,0.035316,0.564789,-0.376806,0.112833,-0.0119298,0.10346,-0.0841996,0.350956,0.0484293,0.310102,0.397356,0.0471456,-0.133271,0.0466051,0.0869727,-0.0123227,-0.167085,-0.0748593,0.00096932700000000000
1,"LE7I13",-0.0854481,-0.11924,-0.0615374,0.0291409,-0.070747,-0.151502,0.0274267,-0.203796,0.168024,-0.0433921,-0.0551428,0.165503,0.0497132,0.756425,-0.0540738,-0.140483,-0.108708,-0.00666351,0.474763,0.0800803,-0.04550440000000000000
1,"LE31P05",0.0625265,-0.140445,0.0940039,0.0459524,0.0523013,-0.259794,0.0125694,-0.323871,0.418628,-0.0148637,0.0862013,0.127584,0.186711,-0.339289,-0.0454932,-0.353341,-0.034887,-0.059176,-0.0948273,-0.23949,-0.49294500000000000000
1,"LE27F22",0.0947938,0.00447524,0.0860258,-0.0566904,0.20419,0.143719,0.248754,0.0737393,0.079503,0.0765485,-0.00415772,0.566343,0.586925,0.0255405,-0.00290707,-0.000414667,0.376842,0.0352723,0.139262,0.0607422,0.07933040000000000000
1,"LE26F22",-0.239365,-0.303803,-0.00883911,-0.33241,0.266238,-0.00407629,-0.0346624,-0.241097,0.333962,0.0841526,0.0383855,-0.129601,-0.183944,-0.0981411,0.0376827,-0.277023,-0.351509,-0.280429,0.214269,0.217995,-0.23550600000000000000
1,"LE9G16",-0.346321,0.0624882,-0.103443,0.150498,-0.020821,-0.365895,0.213467,-0.0288624,0.149608,-0.268753,-0.01456,0.201761,0.458174,0.00409437,-0.125342,-0.004148,0.160309,0.00961022,-0.0694636,0.165124,-0.49296300000000000000
1,"LE32H20",-0.479024,-0.0333815,0.206229,0.0873366,0.00561081,0.104675,0.243525,-0.294263,0.0380504,0.0218926,0.143225,-0.0748178,-0.0210587,0.331518,-0.00196993,0.0276223,0.0309226,0.186884,0.0720634,0.391785,-0.47818100000000000000
1,"LE30O13",-0.70853,-0.113959,-0.0439902,-0.0161296,-0.0313981,0.234908,-0.0422077,0.592416,-0.00228526,0.0898931,0.0832074,-0.0532652,0.0394705,-0.0305325,0.0861544,0.059943,0.07556,-0.121404,0.121331,-0.00471372,0.08574630000000000000
1,"LE23G01",-0.289514,-0.219282,0.244518,-0.143166,0.137772,0.264379,-0.387524,-0.265207,0.0596496,-0.115692,0.00497237,-0.00604719,0.355646,0.180412,-0.0938987,-0.284587,0.026677,0.262247,0.101922,-0.0797278,-0.35546000000000000000
1,"LE31G22",-0.0141349,-0.210867,-0.0175947,-0.197868,0.0963894,0.668547,0.0938671,0.174676,-0.0248159,0.0822999,-0.088515,0.141328,0.0278757,-0.181794,-0.0950809,-0.0572422,-0.165816,0.15728,0.462531,-0.221412,-0.15418800000000000000
1,"LE18D17",0.306713,-0.0476319,-0.00989008,0.118456,0.149931,-0.520061,-0.498081,-0.113051,-0.0432619,0.195298,0.0264326,-0.0330825,-0.0439913,0.366711,0.0955172,-0.0688789,0.0911957,0.013329,-0.0093307,-0.00798742,-0.36740900000000000000
1,"LE6E05",-0.109609,0.0794952,0.0294884,0.208064,0.129404,-0.132235,-0.117955,0.137871,0.123309,0.280094,-0.0662582,-0.180783,0.543219,-0.106823,0.174931,0.0522061,0.15091,-0.114732,-0.583367,-0.150622,0.02927380000000000000
1,"LE29N08",0.0297754,0.0847011,-0.0500934,0.0543152,0.19101,0.00482148,0.0701398,0.205186,0.0444088,0.0248143,-0.0512902,-0.0239865,-0.00419702,0.927152,0.0747091,0.1277,-0.0222026,0.0115571,0.0773836,-0.0812726,0.04919930000000000000
1,"LE22O03",0.198798,0.017204,-0.270223,-0.167188,-0.123873,0.232613,0.199604,0.112715,0.217095,-0.0391577,0.0515026,0.0118476,0.0514886,-0.0130439,-0.0435411,-0.159882,0.139091,-0.697344,0.0246593,-0.225493,0.31366400000000000000
1,"LE10L08",-0.117229,-0.135996,0.0888345,-0.0956316,-0.363075,-0.167047,-0.304752,-0.530219,-0.170843,-0.106989,-0.136902,0.0178721,-0.0667567,-0.107582,-0.20262,-0.0658313,-0.0339338,-0.32903,-0.212625,-0.351607,-0.13277000000000000000
1,"LE26H17",0.112001,-0.385388,-0.120674,-0.105488,0.105603,-0.0300417,0.0360531,0.0160155,0.1257,0.0283787,-0.10852,0.221353,0.0784678,0.0801656,-0.382262,-0.0825159,-0.182858,-0.53266,-0.190289,-0.412495,0.18223400000000000000
1,"LE22M16",-0.0211787,0.27979,0.135431,0.364464,0.0720059,-0.117759,-0.211204,0.30268,0.15761,-0.208759,-0.00602191,-0.0175839,0.353338,0.0383202,0.267541,0.0428369,0.0999889,0.00352929,-0.0247956,0.543654,-0.20034600000000000000
1,"LE26E13",-0.0504068,0.474967,-0.13158,-0.0489529,0.109708,-0.043754,0.176945,0.0151489,0.175763,0.241654,0.021993,0.0881195,0.0959604,0.000560104,-0.0592927,-0.112081,-0.372189,-0.500715,-0.256377,-0.304361,0.19035800000000000000
1,"LE6I12",-0.015687,-0.523521,-0.040765,-0.246153,-0.280634,-0.0326111,-0.132221,0.0204515,-0.290742,-0.43513,0.0931708,0.150237,0.0866486,-0.0292389,0.2457,0.0979868,-0.149085,0.302714,0.0365374,-0.0438042,0.25521900000000000000
1,"LE7H05",-0.0926013,-0.42035,0.00382004,-0.292926,-0.3371,-0.122293,0.0148695,-0.322552,-0.298902,-0.115651,-0.155858,-0.0731487,0.0270208,-0.220492,-0.300435,-0.0855078,-0.139165,-0.184991,0.0141773,0.00365309,-0.40370200000000000000
1,"LE9I01",-0.144394,0.212887,-0.0912814,0.243787,0.569231,-0.166977,-0.261588,-0.112746,0.223584,-0.0235082,0.326706,-0.087471,0.13696,-0.0577934,0.058779,-0.10986,-0.215081,-0.137456,-0.00474766,0.0766188,-0.39927500000000000000
1,"LE30L14",-0.219099,-0.0212025,0.181352,-0.172322,0.22612,0.346205,-0.170597,-0.197884,0.0806071,-0.534441,0.0797249,0.100557,0.279002,-0.0924612,0.0955402,0.196312,-0.126697,0.0113987,-0.315011,-0.219827,0.20814600000000000000
1,"LE18A18",-0.284601,0.102963,0.191277,-0.18196,0.0960663,0.277015,0.133275,0.17783,0.22117,0.250621,0.1423,0.0512001,0.0430093,0.0786015,-0.0145371,-0.224222,-0.193555,-0.430016,-0.288572,-0.437826,-0.11356600000000000000
1,"LE7K23",0.316147,-0.247145,0.351168,0.14323,-0.0106262,0.215135,-0.0651756,-0.238179,0.176427,-0.528016,0.13377,0.15318,0.306863,0.0653929,0.0880678,0.0091666,0.0862499,0.216339,-0.0283889,-0.0454477,-0.27033900000000000000
1,"LE3L19",-0.134051,-0.113318,-0.0219917,-0.16406,0.134941,-0.178457,-0.0422242,-0.30325,-0.108964,0.0186269,-0.024285,-0.00915992,-0.020186,0.00836033,0.0343925,-0.143699,-0.47552,-0.572163,-0.353372,-0.267059,0.11447400000000000000
1,"LE10G16",-0.009191,0.469703,0.120187,0.310542,0.179606,-0.258027,-0.348334,0.199331,-0.101065,0.110577,-0.104657,-0.104268,0.110635,-0.260791,-0.145533,-0.0131612,0.191908,0.0345701,-0.18959,0.39194,-0.18722100000000000000
1,"LE10G04",0.233351,0.076381,-0.0624273,0.318076,-0.0675971,-0.0925824,-0.0175382,-0.107331,0.349806,0.0195084,-0.135954,0.109854,0.001899,-0.00905975,-0.0436056,-0.163069,0.0517838,0.196017,0.444864,0.542572,-0.30725800000000000000
1,"LE17F22",0.385685,0.311082,-0.540196,-0.200999,-0.0127209,0.1081,0.319149,0.203727,0.170786,0.165864,-0.0403704,-0.0454426,0.0519597,-0.029491,-0.174897,-0.020816,0.0832907,-0.221144,-0.205246,-0.124015,0.24236500000000000000
1,"LE26M18",0.139546,0.151053,0.137073,0.0669808,-0.07809,-0.157375,-0.175957,-0.18484,0.457842,0.0291824,-0.0690708,0.0694938,-0.0926393,0.079329,-0.0508388,0.399194,-0.0996717,-0.0568594,0.517914,-0.342165,0.20755100000000000000
1,"LE23I07",0.342686,0.156795,-0.0856676,0.199456,-0.072692,-0.27279,-0.212401,0.185602,-0.0286907,0.227918,0.0265504,0.0548217,0.432152,-0.01313,-0.11414,-0.158535,0.406634,-0.161602,-0.03988,-0.410544,0.09179690000000000000
1,"LE1B06",-0.0881237,-0.113131,-0.215186,-0.143296,-0.0600094,0.0613865,-0.034437,0.798851,-0.2063,-0.186305,0.274094,0.12051,0.133752,0.0249497,0.110674,-0.0713946,-0.0540194,0.154229,-0.0224559,-0.189206,0.00966501000000000000
1,"LE18E18",0.372042,0.00600441,0.0548925,0.33628,-0.00273437,0.0188429,-0.418069,-0.31879,-0.172027,0.178719,-0.0135486,0.151698,0.187258,-0.0717247,-0.0654004,0.133097,0.358253,-0.229521,0.0518189,-0.298661,-0.22099900000000000000
